img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
93,170,249,0.1,0.10618651561495943,3.076029608630601e-08,0.113,0.32042086,0.27964735,0.03087919,0.27806032,0.0320811,0.27328393,0.03569842,0.27806032,0.0320811,0.27169442,0.0369022,0.27646634,0.03328826,0.27169442,0.0369022,0.27806032,0.0320811,0.27010512,0.03810584,0.27169442,0.0369022,0.27328393,0.03569842,0.27169442,0.0369022,0.30394942,0.01247441,0.31360683,0.0051605,0.27328393,0.03569842,0.27806032,0.0320811
93,170,249,0.15,0.15470522108906554,1.0766103630207103e-07,0.17,0.4822368,0.45494163,0.01841486,0.45396852,0.01907136,0.4500313,0.02172763,0.45396852,0.01907136,0.44903836,0.02239752,0.45298696,0.01973359,0.4480506,0.02306393,0.45298696,0.01973359,0.4480506,0.02306393,0.4480506,0.02306393,0.4500313,0.02172763,0.44704825,0.02374016,0.47493175,0.0049284,0.47963083,0.00175813,0.44903836,0.02239752,0.45298696,0.01973359
94,427,640,0.05,0.05070496024879331,7.623438719750195e-08,0.07200000000000001,0.37442425,0.3441747,0.02200889,0.342369,0.02332269,0.3387545,0.02595251,0.342369,0.02332269,0.3405624,0.02463712,0.3441747,0.02200889,0.3405624,0.02463712,0.34597868,0.02069635,0.3405624,0.02463712,0.3405624,0.02463712,0.3405624,0.02463712,0.342369,0.02332269,0.37226632,0.00157007,0.3674587,0.00506799,0.3441747,0.02200889,0.342369,0.02332269
94,427,640,0.1,0.10118923298972338,1.524687743950039e-07,0.161,0.62748146,0.5859514,0.02551802,0.5848764,0.02617853,0.581648,0.02816222,0.58379954,0.02684021,0.58379954,0.02684021,0.5859514,0.02551802,0.5859514,0.02551802,0.5881039,0.02419543,0.5848764,0.02617853,0.581648,0.02816222,0.5827261,0.02749979,0.58057445,0.02882185,0.6247435,0.00168233,0.61283183,0.00900142,0.58057445,0.02882185,0.581648,0.02816222
94,427,640,0.15,0.15101085256329322,1.524687743950039e-07,0.248,0.86072993,0.8260322,0.01864737,0.826837,0.01821486,0.83241546,0.01521688,0.8219868,0.02082149,0.83554685,0.01353399,0.8260322,0.01864737,0.83937883,0.0114746,0.8284418,0.01735243,0.84013116,0.01107027,0.82441884,0.01951443,0.827641,0.01778278,0.8138698,0.02518377,0.86001146,0.00038615,0.84551924,0.00817459,0.8130587,0.02561968,0.8187422,0.0225652
95,195,300,0.05,0.051980077850571384,8.903133903133903e-08,0.075,0.27088684,0.230315,0.03192403,0.2284422,0.03339764,0.2228754,0.03777789,0.230315,0.03192403,0.22102347,0.03923509,0.2284422,0.03339764,0.22102347,0.03923509,0.230315,0.03192403,0.2191911,0.0406769,0.22102347,0.03923509,0.22472125,0.03632548,0.2228754,0.03777789,0.26601884,0.00383038,0.2707308,0.00012276,0.2265868,0.03485757,0.2284422,0.03339764
95,195,300,0.1,0.10177483741003425,4.451566951566951e-08,0.157,0.5055704,0.46230918,0.02873409,0.45994198,0.0303064,0.45167828,0.03579515,0.46113154,0.02951629,0.4493366,0.0373505,0.45994198,0.0303064,0.4493366,0.0373505,0.46113154,0.02951629,0.4470001,0.03890239,0.4493366,0.0373505,0.45285234,0.03501534,0.44816545,0.03812836,0.50165015,0.00260382,0.50283676,0.00181566,0.45285234,0.03501534,0.45876083,0.03109092
95,195,300,0.15,0.15269244114760921,1.7806267806267805e-07,0.267,0.7240446,0.6634632,0.03513915,0.65992564,0.03719101,0.6478346,0.04420421,0.65992564,0.03719101,0.64530814,0.04566963,0.65730053,0.03871367,0.64530814,0.04566963,0.6608077,0.03667936,0.64363456,0.04664034,0.64279747,0.0471259,0.64953727,0.04321662,0.63948315,0.04904832,0.7193238,0.0027382,0.72288287,0.00067386,0.6461469,0.04518314,0.6564276,0.03921998
96,357,495,0.05,0.0508053108633751,2.9473068688754962e-08,0.061,0.32501587,0.30360422,0.01615954,0.30555853,0.01468462,0.29767382,0.02063527,0.30164036,0.01764168,0.2996568,0.01913869,0.2996568,0.01913869,0.2996568,0.01913869,0.2996568,0.01913869,0.29767382,0.02063527,0.2996568,0.01913869,0.29767382,0.02063527,0.2996568,0.01913869,0.32391158,0.00083341,0.32335234,0.00125547,0.2996568,0.01913869,0.30555853,0.01468462
96,357,495,0.1,0.10107396433694203,1.4736534344377481e-08,0.138,0.58471715,0.5633871,0.01345987,0.5663772,0.01157302,0.55626565,0.01795368,0.56137055,0.01473235,0.5583168,0.01665934,0.56035995,0.01537008,0.5583168,0.01665934,0.5593372,0.01601546,0.5583168,0.01665934,0.5583168,0.01665934,0.5572889,0.01730801,0.55626565,0.01795368,0.5845547,0.00010256,0.5745002,0.00644721,0.5572889,0.01730801,0.5653852,0.01219898
96,357,495,0.15,0.151608405110425,4.420960303313245e-08,0.255,0.83337367,0.80045074,0.01795758,0.80545676,0.01522706,0.79262257,0.02222739,0.79546183,0.02067874,0.7968824,0.01990391,0.79262257,0.02222739,0.80045074,0.01795758,0.79262257,0.02222739,0.8011675,0.01756661,0.7933304,0.02184132,0.79120755,0.0229992,0.78216964,0.02792884,0.8328502,0.00028551,0.8225842,0.00588504,0.78285515,0.02755496,0.8011675,0.01756661
97,416,555,0.05,0.054769108866318444,9.023446523446524e-08,0.046,0.13567375,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.08642232,0.04336758,0.10283682,0.02891404,0.1092537,0.02326377,0.08642232,0.04336758,0.08642232,0.04336758
97,416,555,0.1,0.10345925118364062,9.023446523446524e-08,0.095,0.30325055,0.28256187,0.01587469,0.2837738,0.01494475,0.28134215,0.01681059,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28256187,0.01587469,0.28134215,0.01681059,0.29186034,0.00873984,0.29774913,0.00422132,0.28134215,0.01681059,0.2837738,0.01494475
97,416,555,0.15,0.15307716910188715,1.3535169785169784e-07,0.153,0.49447042,0.4857849,0.00581177,0.48636535,0.00542336,0.4857849,0.00581177,0.48519108,0.00620911,0.4857849,0.00581177,0.48519108,0.00620911,0.48636535,0.00542336,0.48519108,0.00620911,0.48636535,0.00542336,0.48519108,0.00620911,0.48519108,0.00620911,0.4839741,0.00702344,0.492142,0.00155802,0.4936497,0.00054918,0.4839741,0.00702344,0.4857849,0.00581177
98,213,320,0.05,0.05224594040054945,3.820667057902973e-08,0.085,0.30707535,0.256118,0.03898578,0.25443915,0.04027021,0.24783997,0.04531902,0.256118,0.03898578,0.24622518,0.04655445,0.25443915,0.04027021,0.24622518,0.04655445,0.256118,0.03898578,0.24461618,0.04778544,0.24622518,0.04655445,0.24947767,0.04406608,0.24783997,0.04531902,0.3020727,0.00382735,0.3070458,2.2617547e-05,0.25278017,0.04153945,0.256118,0.03898578
98,213,320,0.1,0.10200121491144705,7.641334115805946e-08,0.18,0.5374307,0.4919917,0.02955515,0.48923737,0.03134667,0.4792268,0.03785789,0.49015948,0.03074689,0.47743186,0.03902539,0.48832697,0.03193881,0.47743186,0.03902539,0.49015948,0.03074689,0.4756368,0.04019296,0.47743186,0.03902539,0.48103303,0.03668307,0.47652942,0.03961238,0.53564596,0.00116086,0.5306242,0.00442717,0.48103303,0.03668307,0.48923737,0.03134667
98,213,320,0.15,0.15270878274008165,1.146200117370892e-07,0.33,0.7551916,0.6866305,0.03906191,0.684651,0.0401897,0.66913116,0.04903195,0.6820279,0.04168421,0.66724056,0.0501091,0.6800744,0.04279719,0.6678685,0.04975136,0.68399554,0.04056316,0.6653539,0.05118403,0.66410244,0.05189702,0.67040104,0.04830848,0.65854853,0.05506127,0.75313306,0.00117286,0.75035983,0.00275286,0.6659835,0.05082531,0.67942184,0.04316895
99,480,640,0.05,0.0607919256113572,6.781684027777778e-08,0.068,0.18016957,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.06434175,0.09814507,0.08661007,0.07927632,0.114238,0.05586618,0.06434175,0.09814507,0.06434175,0.09814507
99,480,640,0.1,0.1081275403129163,6.781684027777778e-08,0.11,0.32280514,0.26394567,0.04449594,0.26202753,0.04594599,0.26202753,0.04594599,0.26202753,0.04594599,0.26202753,0.04594599,0.26202753,0.04594599,0.26394567,0.04449594,0.26394567,0.04449594,0.26202753,0.04594599,0.26202753,0.04594599,0.26202753,0.04594599,0.26202753,0.04594599,0.2774221,0.03430818,0.29797256,0.01877267,0.26202753,0.04594599,0.26202753,0.04594599
99,480,640,0.15,0.15619969704715464,1.0172526041666667e-07,0.157,0.47262156,0.44138137,0.021214,0.44138137,0.021214,0.44368914,0.01964689,0.44138137,0.021214,0.44368914,0.01964689,0.44138137,0.021214,0.44368914,0.01964689,0.44253778,0.02042873,0.4448324,0.01887052,0.44138137,0.021214,0.44253778,0.02042873,0.44021955,0.02200295,0.45042557,0.01507243,0.4615005,0.00755188,0.44021955,0.02200295,0.44021955,0.02200295
100,286,430,0.05,0.05186924722208331,1.2705317937876077e-07,0.059000000000000004,0.24067023,0.20804772,0.02629427,0.21022047,0.02454299,0.20368727,0.02980886,0.20804772,0.02629427,0.20586146,0.02805641,0.20804772,0.02629427,0.20586146,0.02805641,0.20804772,0.02629427,0.20368727,0.02980886,0.20586146,0.02805641,0.20586146,0.02805641,0.20586146,0.02805641,0.23072635,0.00801493,0.2390952,0.00126951,0.20586146,0.02805641,0.21022047,0.02454299
100,286,430,0.1,0.10162043814478776,8.470211958584051e-08,0.123,0.45893982,0.43514168,0.01631195,0.43627635,0.01553422,0.43056145,0.01945136,0.43401033,0.01708742,0.43056145,0.01945136,0.4328624,0.01787423,0.43171895,0.018658,0.4328624,0.01787423,0.43056145,0.01945136,0.43171895,0.018658,0.43056145,0.01945136,0.43056145,0.01945136,0.45534983,0.0024607,0.45850283,0.00029954,0.43056145,0.01945136,0.43514168,0.01631195
100,286,430,0.15,0.15268708150615617,1.2705317937876077e-07,0.217,0.6737012,0.6395527,0.02040301,0.6420367,0.01891887,0.63455075,0.02339157,0.63705915,0.02189285,0.63538754,0.02289161,0.63705915,0.02189285,0.63705915,0.02189285,0.63705915,0.02189285,0.63705915,0.02189285,0.63455075,0.02339157,0.63455075,0.02339157,0.630382,0.02588231,0.6697056,0.0023873,0.6736555,2.7320817e-05,0.632049,0.02488631,0.6395527,0.02040301
