img_index,width,height,noise_std,noise_std_est,avg_mass_loss,t_diff,max_rel_gain,rel_gain_synth_1,rel_error_synth_1,rel_gain_synth_2,rel_error_synth_2,rel_gain_synth_3,rel_error_synth_3,rel_gain_synth_4,rel_error_synth_4,rel_gain_synth_5,rel_error_synth_5,rel_gain_synth_6,rel_error_synth_6,rel_gain_synth_7,rel_error_synth_7,rel_gain_synth_8,rel_error_synth_8,rel_gain_synth_9,rel_error_synth_9,rel_gain_synth_10,rel_error_synth_10,rel_gain_synth_11,rel_error_synth_11,rel_gain_synth_12,rel_error_synth_12,rel_gain_synth_13,rel_error_synth_13,rel_gain_synth_14,rel_error_synth_14,rel_gain_synth_15,rel_error_synth_15,rel_gain_synth_16,rel_error_synth_16
75,395,263,0.15,0.1518961414353424,5.013556657201072e-08,0.28,0.6047322,0.54587555,0.03667695,0.5558065,0.0304884,0.53198737,0.04533146,0.5432844,0.03829164,0.5338225,0.0441879,0.53755414,0.0418625,0.5338225,0.0441879,0.53755414,0.0418625,0.533211,0.04456897,0.5388132,0.04107792,0.5344442,0.04380045,0.53198737,0.04533146,0.5966502,0.00503639,0.5966502,0.00503639,0.53259337,0.04495383,0.5517914,0.03299043
76,210,140,0.05,0.05421087440815181,4.428854875283447e-08,0.068,0.20509607,0.14847784,0.04698234,0.1585857,0.03859475,0.13379651,0.05916503,0.14599185,0.04904523,0.13619268,0.05717668,0.13860835,0.05517213,0.13379651,0.05916503,0.13619268,0.05717668,0.13860835,0.05517213,0.14105293,0.05314359,0.13619268,0.05717668,0.13860835,0.05517213,0.19998157,0.00424406,0.19838081,0.00557238,0.13860835,0.05517213,0.1585857,0.03859475
76,210,140,0.1,0.1056988920941476,8.857709750566894e-08,0.16,0.38604593,0.32703948,0.04257179,0.33797318,0.03468338,0.30562356,0.05802288,0.32466742,0.04428316,0.30883703,0.05570443,0.31321955,0.05254254,0.30456677,0.05878533,0.31101552,0.05413271,0.30991882,0.05492394,0.31321955,0.05254254,0.30883703,0.05570443,0.30775627,0.05648417,0.38392875,0.00152749,0.3813319,0.00340108,0.30883703,0.05570443,0.33921888,0.03378464
76,210,140,0.15,0.1543235359824742,8.857709750566894e-08,0.268,0.56371516,0.51526827,0.0309819,0.5283924,0.022589,0.48905382,0.04774611,0.5124138,0.03280732,0.49156258,0.04614175,0.49801365,0.04201629,0.48598862,0.04970631,0.49411085,0.04451213,0.49030018,0.04694907,0.50001407,0.040737,0.49156258,0.04614175,0.49030018,0.04694907,0.5636932,1.4028196e-05,0.56074584,0.00189887,0.4922076,0.04572928,0.5261765,0.02400606
77,325,216,0.05,0.05230975036104535,3.709639126305793e-08,0.077,0.25049147,0.19776835,0.04216192,0.20566285,0.0358488,0.18813053,0.04986915,0.19582234,0.0437181,0.19003244,0.04834821,0.19003244,0.04834821,0.19003244,0.04834821,0.19003244,0.04834821,0.19195552,0.04681035,0.19195552,0.04681035,0.19003244,0.04834821,0.19003244,0.04834821,0.24304153,0.0059576,0.24573961,0.00379999,0.19003244,0.04834821,0.20566285,0.0358488
77,325,216,0.1,0.1024392639861447,3.709639126305793e-08,0.178,0.46364367,0.39976448,0.04364396,0.41371042,0.03411573,0.3844656,0.05409656,0.39767015,0.04507486,0.38745117,0.05205673,0.39047432,0.04999123,0.38645324,0.05273855,0.38845327,0.05137207,0.38946143,0.05068327,0.39353496,0.04790012,0.38745117,0.05205673,0.38745117,0.05205673,0.45974907,0.0026609,0.46142712,0.00151441,0.38645324,0.05273855,0.41262224,0.03485919
77,325,216,0.15,0.1517717413283184,7.419278252611587e-08,0.312,0.6570662,0.5867512,0.04243345,0.60474473,0.03157479,0.56343466,0.05650442,0.5834307,0.04443729,0.5670207,0.05434034,0.5719175,0.05138526,0.56521475,0.05543019,0.5700604,0.05250598,0.56762123,0.05397793,0.57823116,0.04757509,0.5664149,0.05470593,0.56581724,0.0550666,0.6560073,0.00063906,0.65385723,0.00193654,0.5646207,0.0557887,0.5997969,0.03456067
78,640,427,0.05,0.052731056441042694,7.623438719750195e-08,0.061,0.26157016,0.21955046,0.03330746,0.22470245,0.02922367,0.21442117,0.03737327,0.21697955,0.03534533,0.21697955,0.03534533,0.21697955,0.03534533,0.21697955,0.03534533,0.21697955,0.03534533,0.21697955,0.03534533,0.21955046,0.03330746,0.21697955,0.03534533,0.21697955,0.03534533,0.2512546,0.00817677,0.25814918,0.00271168,0.21697955,0.03534533,0.22212182,0.03126924
78,640,427,0.1,0.10209904440296161,7.623438719750195e-08,0.12,0.44520712,0.4203671,0.01718787,0.424291,0.01447274,0.41631734,0.01999005,0.41902667,0.01811536,0.41767868,0.01904809,0.41767868,0.01904809,0.41767868,0.01904809,0.41767868,0.01904809,0.41767868,0.01904809,0.41767868,0.01904809,0.41767868,0.01904809,0.41631734,0.01999005,0.44196907,0.00224054,0.4448341,0.00025809,0.41631734,0.01999005,0.424291,0.01447274
78,640,427,0.15,0.15200552722168473,7.623438719750195e-08,0.199,0.6211078,0.5981736,0.01414724,0.60322714,0.01102992,0.5937643,0.01686716,0.5973039,0.01468372,0.59465873,0.01631543,0.59465873,0.01631543,0.59465873,0.01631543,0.59465873,0.01631543,0.5919634,0.01797807,0.59465873,0.01631543,0.59105855,0.01853625,0.5928674,0.01742045,0.6196771,0.00088253,0.62023443,0.00053875,0.5928674,0.01742045,0.6007362,0.01256645
79,220,146,0.05,0.055447710128753616,8.107617268576173e-08,0.061,0.17617176,0.12807645,0.04089141,0.13550322,0.03457705,0.11605351,0.0511135,0.12563664,0.04296577,0.11840827,0.04911145,0.12080842,0.0470708,0.11605351,0.0511135,0.11840827,0.04911145,0.12080842,0.0470708,0.12080842,0.0470708,0.11840827,0.04911145,0.11840827,0.04911145,0.16992971,0.0053071,0.16818021,0.00679455,0.11840827,0.04911145,0.13799153,0.03246144
79,220,146,0.1,0.10481322350291998,8.107617268576173e-08,0.131,0.35745633,0.32729486,0.02221911,0.33506733,0.01649335,0.3126823,0.03298376,0.32616302,0.0230529,0.31491312,0.03134039,0.31827936,0.02886057,0.3126823,0.03298376,0.31603613,0.03051308,0.31603613,0.03051308,0.31827936,0.02886057,0.31603613,0.03051308,0.31491312,0.03134039,0.35718018,0.00020343,0.35664532,0.00059744,0.31491312,0.03134039,0.33506733,0.01649335
79,220,146,0.15,0.15521622756499914,8.107617268576173e-08,0.241,0.53876394,0.5065667,0.0209241,0.5161168,0.01471777,0.48502672,0.03492234,0.50382227,0.02270764,0.48696077,0.03366547,0.49226496,0.03021841,0.48244455,0.03660042,0.4895966,0.03195251,0.48632655,0.03407763,0.49429807,0.02889715,0.48696077,0.03366547,0.48632655,0.03407763,0.5385304,0.00015178,0.5377552,0.00065559,0.48763588,0.03322671,0.5147632,0.01559744
80,550,366,0.05,0.05305844842827968,5.174697797648617e-08,0.054,0.17673421,0.12949044,0.04014821,0.12949044,0.04014821,0.12665516,0.04255766,0.12949044,0.04014821,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.12665516,0.04255766,0.14926517,0.02334346,0.15729348,0.01652092,0.12665516,0.04255766,0.12949044,0.04014821
80,550,366,0.1,0.1024344983269266,5.174697797648617e-08,0.115,0.3536644,0.32183507,0.02351347,0.3231107,0.02257111,0.31927574,0.02540413,0.32183507,0.02351347,0.31927574,0.02540413,0.32055593,0.02445842,0.31927574,0.02540413,0.32055593,0.02445842,0.31799546,0.02634992,0.31927574,0.02540413,0.31927574,0.02540413,0.31799546,0.02634992,0.34013236,0.0099966,0.34627298,0.00546032,0.31927574,0.02540413,0.3231107,0.02257111
80,550,366,0.15,0.15233439709812763,5.174697797648617e-08,0.199,0.5339899,0.5069038,0.01765727,0.50905156,0.01625716,0.5025885,0.02047039,0.50546765,0.01859348,0.5025885,0.02047039,0.5040281,0.01953194,0.5025885,0.02047039,0.5040281,0.01953194,0.50114906,0.02140877,0.50187033,0.02093857,0.50187033,0.02093857,0.50114906,0.02140877,0.52661264,0.00480919,0.52817035,0.00379372,0.5025885,0.02047039,0.50762326,0.01718827
81,600,401,0.05,0.05258648257267937,8.658908284843447e-08,0.052000000000000005,0.17457518,0.13160968,0.03657962,0.13160968,0.03657962,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.12877572,0.03899237,0.14851737,0.02218489,0.15649495,0.015393,0.12877572,0.03899237,0.13160968,0.03657962
81,600,401,0.1,0.10182895297125383,8.658908284843447e-08,0.112,0.35361546,0.32646772,0.02005573,0.32763082,0.01919648,0.32413858,0.0217764,0.32646772,0.02005573,0.32413858,0.0217764,0.32530472,0.02091491,0.32413858,0.0217764,0.32530472,0.02091491,0.32413858,0.0217764,0.32413858,0.0217764,0.32413858,0.0217764,0.32413858,0.0217764,0.3420078,0.00857531,0.3475482,0.00448228,0.32413858,0.0217764,0.32763082,0.01919648
81,600,401,0.15,0.15189430718494001,8.658908284843447e-08,0.201,0.54185927,0.5181609,0.01537002,0.5200638,0.01413585,0.514346,0.01784424,0.5168904,0.01619401,0.514984,0.01743042,0.5156181,0.0170192,0.514984,0.01743042,0.5156181,0.0170192,0.51307446,0.0186689,0.5137118,0.01825553,0.5137118,0.01825553,0.5137118,0.01825553,0.53609115,0.00374104,0.53740966,0.00288589,0.514346,0.01784424,0.5187971,0.01495739
82,325,216,0.05,0.05253199184017403,1.8548195631528966e-08,0.081,0.32761535,0.2831017,0.033529,0.29778242,0.02247105,0.26759264,0.04521092,0.281326,0.03486654,0.27261364,0.04142893,0.2743281,0.04013756,0.27092618,0.0427,0.27261364,0.04142893,0.2743281,0.04013756,0.27779683,0.0375248,0.27092618,0.0427,0.2743281,0.04013756,0.32708806,0.00039717,0.3263227,0.00097366,0.27261364,0.04142893,0.2996564,0.02105952
82,325,216,0.1,0.10256282070206817,3.709639126305793e-08,0.194,0.5712252,0.53457624,0.02332509,0.5526211,0.01184051,0.50596035,0.04153759,0.53118914,0.02548082,0.5127039,0.03724566,0.51735884,0.03428306,0.5104261,0.03869536,0.5150138,0.03577554,0.5157911,0.0352808,0.5229393,0.03073138,0.5127039,0.03724566,0.511944,0.03772932,0.56374747,0.0047592,0.56102693,0.00649067,0.5104261,0.03869536,0.5526211,0.01184051
82,325,216,0.15,0.15193856408526799,3.709639126305793e-08,0.34700000000000003,0.799129,0.7720271,0.01506391,0.7911096,0.00445735,0.7317904,0.03742842,0.767198,0.01774801,0.73784345,0.03406401,0.7472436,0.02883919,0.73458165,0.035877,0.7441935,0.03053449,0.7395041,0.03314096,0.7581569,0.02277329,0.73743826,0.03428923,0.73661774,0.03474529,0.77561915,0.01306735,0.7825652,0.00920656,0.73337775,0.03654614,0.7872134,0.00662297
83,240,160,0.05,0.05340557746391268,3.390842013888889e-08,0.061,0.2117422,0.17185365,0.03291835,0.18090525,0.02544844,0.16300386,0.04022171,0.17185365,0.03291835,0.16300386,0.04022171,0.16518076,0.03842521,0.16300386,0.04022171,0.16518076,0.03842521,0.16518076,0.03842521,0.16739295,0.03659958,0.16518076,0.03842521,0.16518076,0.03842521,0.20854332,0.00263991,0.20854332,0.00263991,0.16518076,0.03842521,0.18090525,0.02544844
83,240,160,0.1,0.10350324479500156,3.390842013888889e-08,0.14400000000000002,0.4303662,0.39887622,0.02201533,0.40913704,0.01484177,0.38294607,0.03315243,0.3978493,0.02273329,0.3858542,0.0311193,0.38879555,0.02906294,0.38294607,0.03315243,0.38682404,0.03044126,0.3858542,0.0311193,0.38979256,0.02836591,0.3858542,0.0311193,0.38487566,0.03180343,0.4301739,0.00013443,0.4303662,0.,0.3858542,0.0311193,0.40913704,0.01484177
83,240,160,0.15,0.15462562013817957,3.390842013888889e-08,0.323,0.6400927,0.5923903,0.02908518,0.6084557,0.01928975,0.5604434,0.0485639,0.58858913,0.03140285,0.56343484,0.04673995,0.5710816,0.04207756,0.55796486,0.05007511,0.5669712,0.04458377,0.56343484,0.04673995,0.5758446,0.03917345,0.56343484,0.04673995,0.5629976,0.04700657,0.6388997,0.00072739,0.6398091,0.00017291,0.5629976,0.04700657,0.6060903,0.02073199
84,320,213,0.05,0.061501119636617654,3.820667057902973e-08,0.064,0.11933041,0.03599351,0.07445246,0.04089789,0.07007093,0.02890318,0.0807869,0.03359763,0.07659291,0.03123254,0.07870587,0.03123254,0.07870587,0.03123254,0.07870587,0.03123254,0.07870587,0.03123254,0.07870587,0.03359763,0.07659291,0.03123254,0.07870587,0.03123254,0.07870587,0.07027598,0.0438248,0.07310464,0.0412977,0.03123254,0.07870587,0.04089789,0.07007093
84,320,213,0.1,0.1079973644062002,7.641334115805946e-08,0.122,0.27986366,0.23418301,0.0356918,0.24028552,0.03092371,0.22819568,0.04036991,0.23418301,0.0356918,0.22938463,0.03944093,0.23057266,0.0385127,0.22938463,0.03944093,0.23057266,0.0385127,0.23057266,0.0385127,0.23177393,0.0375741,0.22938463,0.03944093,0.22938463,0.03944093,0.26206037,0.01391028,0.26430497,0.01215653,0.22938463,0.03944093,0.24028552,0.03092371
84,320,213,0.15,0.1558452910355666,7.641334115805946e-08,0.201,0.44879553,0.41829598,0.02105166,0.42374682,0.01728933,0.41080788,0.02622016,0.41760564,0.02152815,0.41149467,0.02574612,0.4135185,0.02434923,0.41080788,0.02622016,0.41285065,0.02481018,0.4121611,0.02528612,0.41556722,0.02293512,0.41149467,0.02574612,0.41149467,0.02574612,0.4436413,0.00355759,0.44170517,0.00489396,0.41080788,0.02622016,0.4223861,0.01822852
85,210,140,0.05,0.056962593205869286,4.428854875283447e-08,0.069,0.15976961,0.09440398,0.05636087,0.10148041,0.05025929,0.08080403,0.06808729,0.09207023,0.05837313,0.08300417,0.06619025,0.08524486,0.06425823,0.08080403,0.06808729,0.08524486,0.06425823,0.08524486,0.06425823,0.087492,0.06232065,0.08524486,0.06425823,0.08524486,0.06425823,0.14259712,0.0148068,0.14034788,0.0167462,0.08524486,0.06425823,0.10389461,0.04817766
85,210,140,0.1,0.10730060345109156,4.428854875283447e-08,0.153,0.33518144,0.27636552,0.0440509,0.28567642,0.03707738,0.26090804,0.05562796,0.27523038,0.04490108,0.26304403,0.05402818,0.26629898,0.05159035,0.25985533,0.05641639,0.26412517,0.05321845,0.26304403,0.05402818,0.26629898,0.05159035,0.26304403,0.05402818,0.26197818,0.05482647,0.32820392,0.0052259,0.32463193,0.0079012,0.26304403,0.05402818,0.28686073,0.03619037
85,210,140,0.15,0.15536095438318276,8.857709750566894e-08,0.26,0.5088701,0.4586141,0.03330703,0.46923643,0.02626712,0.43732345,0.04741738,0.4558385,0.03514658,0.4392272,0.04615567,0.44439587,0.04273015,0.4348106,0.04908276,0.4417969,0.04445262,0.43859193,0.0465767,0.4457095,0.04185955,0.4398673,0.04573145,0.43795747,0.04699719,0.5076461,0.00081122,0.50158775,0.00482638,0.4398673,0.04573145,0.46780726,0.0272143
86,213,320,0.05,0.054793420855625476,1.9103335289514865e-08,0.058,0.14831583,0.09176621,0.0492457,0.09176621,0.0492457,0.08910857,0.05156008,0.09176621,0.0492457,0.08910857,0.05156008,0.09176621,0.0492457,0.08910857,0.05156008,0.09176621,0.0492457,0.08647409,0.05385429,0.08910857,0.05156008,0.08910857,0.05156008,0.08910857,0.05156008,0.11611065,0.02804558,0.12657334,0.01893423,0.08910857,0.05156008,0.09176621,0.0492457
86,213,320,0.1,0.10399000917876709,1.9103335289514865e-08,0.122,0.30543563,0.26599643,0.03021153,0.26474822,0.03116769,0.26103294,0.0340137,0.26474822,0.03116769,0.26103294,0.0340137,0.26474822,0.03116769,0.2597923,0.03496407,0.26474822,0.03116769,0.26103294,0.0340137,0.26103294,0.0340137,0.2622642,0.03307052,0.26103294,0.0340137,0.2867145,0.01434091,0.29429233,0.00853607,0.2622642,0.03307052,0.26599643,0.03021153
86,213,320,0.15,0.15368848195253462,1.9103335289514865e-08,0.213,0.463103,0.4238655,0.02681801,0.4231257,0.02732363,0.4172096,0.03136717,0.4223788,0.02783412,0.4157427,0.03236977,0.42164078,0.02833856,0.4150104,0.03287028,0.4223788,0.02783412,0.4157427,0.03236977,0.41794097,0.03086728,0.41794097,0.03086728,0.41647246,0.03187098,0.44915488,0.00953324,0.45289522,0.00697679,0.4172096,0.03136717,0.4223788,0.02783412
87,200,299,0.05,0.05455848863346516,2.177396878483835e-08,0.08,0.282107,0.22040462,0.04812575,0.21647802,0.05118837,0.20707281,0.05852412,0.21841928,0.04967425,0.20707281,0.05852412,0.21647802,0.05118837,0.20527951,0.05992283,0.21841928,0.04967425,0.20527951,0.05992283,0.20891322,0.05708866,0.21075457,0.05565247,0.20891322,0.05708866,0.27188912,0.00796959,0.28143144,0.00052691,0.21264473,0.05417821,0.21841928,0.04967425
87,200,299,0.1,0.10373457305522729,4.35479375696767e-08,0.166,0.49509,0.4601848,0.02334654,0.45632458,0.0259285,0.44328788,0.03464817,0.45729935,0.02527651,0.44062835,0.036427,0.4544102,0.02720894,0.438871,0.03760243,0.45632458,0.0259285,0.44062835,0.036427,0.44328788,0.03464817,0.44602305,0.03281873,0.44150138,0.03584308,0.49467647,0.00027659,0.49341595,0.00111969,0.44602305,0.03281873,0.45824945,0.02464103
87,200,299,0.15,0.15290592531776598,2.177396878483835e-08,0.28800000000000003,0.69816655,0.67595196,0.01308154,0.67175335,0.01555395,0.65473354,0.02557644,0.6722754,0.01524653,0.6498416,0.02845713,0.66858834,0.01741773,0.64697367,0.03014599,0.67069477,0.01617733,0.6493607,0.02874034,0.6577368,0.0238079,0.6572338,0.0241041,0.65226734,0.02702869,0.6964537,0.00100866,0.693247,0.00289699,0.65473354,0.02557644,0.67069477,0.01617733
88,427,640,0.05,0.05569344374739666,3.8117193598750976e-08,0.074,0.21996473,0.15015581,0.05722209,0.14822161,0.05880754,0.14630438,0.06037908,0.14822161,0.05880754,0.14822161,0.05880754,0.15015581,0.05722209,0.14822161,0.05880754,0.15015581,0.05722209,0.14630438,0.06037908,0.14822161,0.05880754,0.14822161,0.05880754,0.14822161,0.05880754,0.17286155,0.03861029,0.19728634,0.01858939,0.14822161,0.05880754,0.14822161,0.05880754
88,427,640,0.1,0.10383045352583045,3.8117193598750976e-08,0.14200000000000002,0.41626453,0.3754542,0.02881548,0.3754542,0.02881548,0.37229073,0.03104914,0.37439886,0.02956063,0.37229073,0.03104914,0.3754542,0.02881548,0.37334228,0.03030666,0.37651607,0.02806571,0.37334228,0.03030666,0.37229073,0.03104914,0.37334228,0.03030666,0.37123814,0.03179236,0.3975278,0.01322967,0.41272834,0.00249685,0.37229073,0.03104914,0.37439886,0.02956063
88,427,640,0.15,0.15360854388378387,7.623438719750195e-08,0.246,0.6093436,0.5670519,0.02627885,0.56569695,0.02712076,0.5616615,0.02962826,0.56569695,0.02712076,0.5616615,0.02962826,0.56569695,0.02712076,0.5623309,0.02921231,0.5670519,0.02627885,0.5590018,0.03128093,0.5603283,0.03045667,0.55966514,0.03086876,0.56099576,0.03004193,0.59440666,0.00928136,0.6036652,0.00352839,0.5603283,0.03045667,0.5623309,0.02921231
89,213,320,0.05,0.053732784198026094,7.641334115805946e-08,0.066,0.22774489,0.17987622,0.0389891,0.17776062,0.04071226,0.17357141,0.04412439,0.17776062,0.04071226,0.17357141,0.04412439,0.17776062,0.04071226,0.17357141,0.04412439,0.17987622,0.0389891,0.17357141,0.04412439,0.17357141,0.04412439,0.17565423,0.04242792,0.17357141,0.04412439,0.21003482,0.01442488,0.22112672,0.00539051,0.17565423,0.04242792,0.17987622,0.0389891
89,213,320,0.1,0.10348104263950349,3.820667057902973e-08,0.152,0.44047347,0.39694786,0.03021618,0.3948863,0.03164734,0.38681686,0.03724929,0.3948863,0.03164734,0.38581926,0.03794183,0.39385134,0.03236584,0.38484675,0.03861696,0.3948863,0.03164734,0.38581926,0.03794183,0.38779837,0.03656791,0.3888072,0.03586755,0.38581926,0.03794183,0.4317705,0.00604174,0.43905556,0.00098434,0.38779837,0.03656791,0.39590245,0.03094191
89,213,320,0.15,0.15327697237354804,3.820667057902973e-08,0.28800000000000003,0.64392537,0.5948696,0.02984061,0.5919158,0.03163745,0.5784332,0.0398389,0.59132534,0.03199662,0.5752676,0.04176455,0.5890035,0.03340898,0.5737059,0.04271451,0.5907472,0.03234831,0.57474047,0.04208521,0.5811315,0.03819751,0.5805898,0.03852705,0.5763141,0.04112798,0.639377,0.00276678,0.6427214,0.00073239,0.5784332,0.0398389,0.5907472,0.03234831
90,320,400,0.05,0.0531639620391994,2.0345052083333333e-08,0.055,0.2199017,0.18246944,0.03068464,0.18490615,0.02868717,0.18004702,0.03267039,0.18246944,0.03068464,0.18004702,0.03267039,0.18246944,0.03068464,0.18004702,0.03267039,0.18246944,0.03068464,0.18004702,0.03267039,0.18246944,0.03068464,0.18004702,0.03267039,0.18004702,0.03267039,0.20633836,0.01111838,0.21413668,0.0047258,0.18246944,0.03068464,0.18490615,0.02868717
90,320,400,0.1,0.10205426833156629,2.0345052083333333e-08,0.117,0.43492037,0.41930166,0.01088473,0.4211596,0.00958993,0.41548222,0.0135465,0.41930166,0.01088473,0.41644263,0.0128772,0.41835377,0.01154533,0.41644263,0.0128772,0.41835377,0.01154533,0.41644263,0.0128772,0.4174064,0.01220553,0.41644263,0.0128772,0.41644263,0.0128772,0.43349564,0.0009929,0.43491262,5.40876e-06,0.41548222,0.0135465,0.42023167,0.01023661
90,320,400,0.15,0.15216765035206292,3.0517578125e-08,0.21,0.6554829,0.64327735,0.00737282,0.64476246,0.00647572,0.637097,0.01110606,0.6417715,0.00828242,0.63762456,0.0107874,0.64074963,0.00889967,0.63762456,0.0107874,0.6412579,0.00859267,0.6365709,0.01142389,0.6391928,0.0098401,0.6386739,0.01015355,0.6365709,0.01142389,0.65545714,1.5554613e-05,0.65468186,0.00048386,0.63762456,0.0107874,0.64327735,0.00737282
91,150,224,0.05,0.05774136758036034,3.875248015873016e-08,0.06,0.1399541,0.08658694,0.04681518,0.08658694,0.04681518,0.08036393,0.05227419,0.08658694,0.04681518,0.08036393,0.05227419,0.08447377,0.04866892,0.07836886,0.05402432,0.08658694,0.04681518,0.08036393,0.05227419,0.08036393,0.05227419,0.08241282,0.05047684,0.08036393,0.05227419,0.11614618,0.02088498,0.12072164,0.01687126,0.08241282,0.05047684,0.08658694,0.04681518
91,150,224,0.1,0.10620703710700512,3.875248015873016e-08,0.135,0.33604997,0.30742043,0.0214285,0.30565155,0.02275247,0.29867056,0.02797755,0.30565155,0.02275247,0.29695985,0.02925798,0.30388626,0.02407373,0.295262,0.03052877,0.30477247,0.02341044,0.29611355,0.02989142,0.29695985,0.02925798,0.29867056,0.02797755,0.29611355,0.02989142,0.33012134,0.00443743,0.3336519,0.0017949,0.29953507,0.0273305,0.30654,0.02208747
91,150,224,0.15,0.15589502827837348,3.875248015873016e-08,0.272,0.53159535,0.49981916,0.0207471,0.49633396,0.02302264,0.4847844,0.03056351,0.49732465,0.02237582,0.48067364,0.03324748,0.49289092,0.02527065,0.4771179,0.03556908,0.49436057,0.02431111,0.4802165,0.03354595,0.4834014,0.0314665,0.48618394,0.02964973,0.48203102,0.03236123,0.529772,0.0011905,0.53025264,0.00087666,0.48571452,0.02995622,0.49633396,0.02302264
92,320,479,0.05,0.052662542998010015,6.795842032011135e-08,0.061,0.24206369,0.20517695,0.02969794,0.20734838,0.0279497,0.20086469,0.03316979,0.20517695,0.02969794,0.20086469,0.03316979,0.20301995,0.03143457,0.20086469,0.03316979,0.20301995,0.03143457,0.20301995,0.03143457,0.20517695,0.02969794,0.20301995,0.03143457,0.20301995,0.03143457,0.23231219,0.00785104,0.23850356,0.0028663,0.20301995,0.03143457,0.20734838,0.0279497
92,320,479,0.1,0.10178436481555239,6.795842032011135e-08,0.13,0.45691228,0.43738094,0.01340597,0.4383397,0.0127479,0.43054813,0.01809589,0.43544897,0.01473206,0.43153217,0.01742047,0.43447924,0.01539766,0.43153217,0.01742047,0.43447924,0.01539766,0.43054813,0.01809589,0.43349767,0.01607139,0.43251836,0.01674356,0.43153217,0.01742047,0.45559043,0.00090729,0.45668587,0.00015541,0.43054813,0.01809589,0.43642098,0.01406489
92,320,479,0.15,0.15241228129225728,6.795842032011135e-08,0.245,0.66776454,0.6418901,0.01551448,0.64365786,0.0144545,0.6313156,0.02185499,0.63953304,0.01692775,0.6318988,0.02150528,0.6377659,0.01798737,0.6318988,0.02150528,0.6377659,0.01798737,0.6289952,0.02324632,0.6330675,0.02080454,0.6330675,0.02080454,0.6289952,0.02324632,0.6672301,0.00032046,0.6677366,1.6764723e-05,0.6330675,0.02080454,0.6407107,0.01622163
93,170,249,0.05,0.058470194535591304,1.5380148043153004e-08,0.065,0.16631521,0.08711029,0.0679104,0.08711029,0.0679104,0.07910253,0.07477625,0.08711029,0.0679104,0.07910253,0.07477625,0.08441138,0.07022444,0.07910253,0.07477625,0.08711029,0.0679104,0.07910253,0.07477625,0.08173446,0.07251964,0.08173446,0.07251964,0.08173446,0.07251964,0.12775737,0.03305954,0.13953367,0.02296253,0.08441138,0.07022444,0.08711029,0.0679104
93,170,249,0.1,0.10628965970492847,1.5380148043153004e-08,0.123,0.32124665,0.27879557,0.03212956,0.277401,0.03318506,0.27049065,0.03841523,0.277401,0.03318506,0.26911744,0.03945455,0.27601475,0.03423426,0.2677608,0.04048133,0.27601475,0.03423426,0.26911744,0.03945455,0.26911744,0.03945455,0.27049065,0.03841523,0.26911744,0.03945455,0.30566615,0.01179226,0.31240028,0.00669546,0.27186024,0.03737864,0.277401,0.03318506
93,170,249,0.15,0.15581067942731366,3.076029608630601e-08,0.20800000000000002,0.4832215,0.45165834,0.02128014,0.4493954,0.02280583,0.44195145,0.0278246,0.4493954,0.02280583,0.43975353,0.02930645,0.4471465,0.02432206,0.43757877,0.0307727,0.4478935,0.02381843,0.43975353,0.02930645,0.44195145,0.0278246,0.44268957,0.02732695,0.4404828,0.02881478,0.47707677,0.00414283,0.478091,0.00345901,0.44195145,0.0278246,0.4493954,0.02280583
94,427,640,0.05,0.05086888946934631,7.623438719750195e-08,0.078,0.37682077,0.34276924,0.024732,0.34110558,0.02594033,0.33614928,0.02954016,0.34110558,0.02594033,0.33779293,0.02834636,0.34276924,0.024732,0.33945036,0.02714255,0.34276924,0.024732,0.33614928,0.02954016,0.34110558,0.02594033,0.33945036,0.02714255,0.34110558,0.02594033,0.37499323,0.00132737,0.3720988,0.00342963,0.33945036,0.02714255,0.33945036,0.02714255
94,427,640,0.1,0.10092704847668885,7.623438719750195e-08,0.182,0.6254861,0.58713245,0.02359517,0.5845405,0.02518972,0.5760157,0.0304342,0.58367455,0.02572244,0.5785477,0.0288765,0.58540076,0.02466049,0.5802495,0.02782957,0.58800346,0.0230593,0.5802495,0.02782957,0.5768559,0.02991731,0.5802495,0.02782957,0.57517445,0.03095172,0.6250563,0.00026435,0.6120529,0.00826409,0.5760157,0.0304342,0.5819592,0.02677776
94,427,640,0.15,0.15137498123185028,7.623438719750195e-08,0.403,0.85846066,0.7868794,0.03851639,0.78224313,0.04101111,0.7679209,0.04871758,0.7808786,0.04174532,0.76833665,0.0484939,0.781786,0.04125706,0.7716869,0.0466912,0.78593856,0.03902265,0.76109034,0.052393,0.7654683,0.05003728,0.7618756,0.05197044,0.7662808,0.04960012,0.85696936,0.00080244,0.8547133,0.00201636,0.7658748,0.04981855,0.7708425,0.04714555
